"path_name","signs","hop","net_sign","contribution","lr_annotation"
"CD4conv->Treg->Macrophage","+,+",2,1,0.0108577791322219,"CD4conv-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12]"
"Endo->CD8->NK","-,-",2,1,0.010805794189451,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Treg","-,-",2,1,0.0107886398207969,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->Macrophage","-,-",2,1,0.0107648091623497,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->Macrophage->CD8","+,+",2,1,0.0107292378690164,"CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->Treg->Treg","+,+",2,1,0.0107164038257564,"Bcell-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"NK->Treg->Treg","-,-",2,1,0.0106830391502633,"NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Treg->Macrophage","-,-",2,1,0.0106757579722501,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Treg->Treg","+,+",2,1,0.010630611229372,"CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"CD4conv->Treg->Treg","+,+",2,1,0.010590918445044,"CD4conv-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"CAF->CD8->Macrophage","-,-",2,1,0.0105891296509257,"CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Macrophage->Treg","-,-",2,1,0.0105038398992124,"Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6]"
"Macrophage->Treg->Macrophage","-,-",2,1,0.0105038398992124,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->CD8","+,+",2,1,0.0104723941388334,"Treg-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"CAF->CD8->Treg","+,+",2,1,0.0103089087991771,"CAF-+>CD8[LR11/LR12] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->Macrophage->Macrophage","-,-",2,1,0.0103060154260051,"NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6]"
"Treg->Treg->Treg","-,-",2,1,0.0102569639452204,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->Macrophage","+,+",2,1,0.0102466578105976,"Treg-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12]"
"NK->Macrophage->CD8","+,+",2,1,0.0102321781443961,"NK-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->Treg->Treg","-,-",2,1,0.0101721138719533,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->Treg->CD4conv","-,-",2,1,0.0100894110312556,"Endo-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->Treg->Macrophage","-,-",2,1,0.0100867147389647,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Treg->Treg","-,-",2,1,0.010008306279075,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->Treg->CD8","+,+",2,1,0.00999513295813117,"CAF-+>Treg[LR11/LR12] | Treg-+>CD8[LR7/LR8/LR10/LR11/LR12]"
"Treg->Treg->Treg","+,+",2,1,0.00999481716148198,"Treg-+>Treg[LR7/LR8/LR10/LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"Bcell->CD8->CD8","-,-",2,1,0.00998290483520082,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD8->CD8","+,+",2,1,0.00988200428790053,"Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->Treg->Macrophage","+,+",2,1,0.00977968417113122,"CAF-+>Treg[LR11/LR12] | Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12]"
"Bcell->CD8->Treg","-,-",2,1,0.00974055740939674,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->Macrophage->Macrophage","-,-",2,1,0.00972272591254702,"CAF-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6]"
"Tumor->Treg->CD4conv","-,-",2,1,0.00968828241124258,"Tumor-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->CD4conv->CD8","-,-",2,1,0.00967217623046409,"CAF-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->CD8","-,-",2,1,0.00967035946187564,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->Treg->Treg","-,-",2,1,0.00961085959286075,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->NK->CD8","-,-",2,1,0.00960983377299054,"Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->NK->Treg","-,-",2,1,0.00954940581171462,"Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Treg->NK","-,-",2,1,0.00954940581171462,"NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD4conv->CD8","-,-",2,1,0.00954069474031665,"Endo-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->Treg->Treg","+,+",2,1,0.00953932072235318,"CAF-+>Treg[LR11/LR12] | Treg-+>Treg[LR7/LR8/LR10/LR11/LR12]"
"CD8->Treg->CD8","-,-",2,1,0.00943559946357114,"CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->CD8->Treg","-,-",2,1,0.00943559946357114,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD8->Macrophage","+,+",2,1,0.00942348511507761,"Endo-+>CD8[LR8/LR9/LR11/LR12] | CD8-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Macrophage->Treg","-,-",2,1,0.00936862240052741,"CD4conv-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6]"
"Macrophage->CD8->Treg","+,+",2,1,0.00934645659975489,"Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->NK->Macrophage","-,-",2,1,0.00934593413147278,"Macrophage-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->Macrophage->NK","-,-",2,1,0.00934593413147278,"NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->NK[LR1/LR2/LR3/LR5/LR6]"
"CAF->CD8->NK","-,-",2,1,0.00934190017577176,"CAF-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD8->Macrophage->CD8","-,-",2,1,0.00929904046996134,"CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6]"
"Macrophage->CD8->Macrophage","-,-",2,1,0.00929904046996134,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Macrophage->Macrophage","-,-",2,1,0.00929613645637129,"Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6]"
"CD4conv->Macrophage->CD4conv","+,+",2,1,0.00928602456833807,"CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->CD4conv->Macrophage","+,+",2,1,0.00928602456833807,"Macrophage-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->Macrophage->Treg","+,+",2,1,0.00922908134370756,"Bcell-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"Tumor->NK->CD8","-,-",2,1,0.00918368622864284,"Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Treg->NK","-,-",2,1,0.00916854368231167,"Treg-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->NK->Treg","-,-",2,1,0.00912593794194984,"Tumor-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Treg->NK","-,-",2,1,0.00909269749553057,"Bcell-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Treg->Macrophage->CD8","+,+",2,1,0.00900888391578853,"Treg-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"Macrophage->NK->NK","-,-",2,1,0.00900794746831724,"Macrophage-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->Macrophage","-,-",2,1,0.00896129790068096,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Treg->NK","-,-",2,1,0.00894627238583728,"Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD8->CD4conv","-,-",2,1,0.00890918634729212,"Endo-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->Macrophage->CD4conv","-,-",2,1,0.00890167679065045,"Macrophage-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->CD4conv[LR1/LR2/LR3/LR5/LR6]"
"NK->Macrophage->CD4conv","+,+",2,1,0.00885582543666583,"NK-+>Macrophage[LR7/LR8/LR10/LR11/LR12] | Macrophage-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12]"
"CAF->Macrophage->NK","-,-",2,1,0.00881698233516533,"CAF-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->NK[LR1/LR2/LR3/LR5/LR6]"
"Endo->Macrophage->CD4conv","-,-",2,1,0.00875218197637022,"Endo-->Macrophage[LR1/LR2/LR3/LR5/LR6] | Macrophage-->CD4conv[LR1/LR2/LR3/LR5/LR6]"
"Macrophage->CD4conv->CD8","+,+",2,1,0.00869248351019765,"Macrophage-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"Endo->NK->CD4conv","-,-",2,1,0.00868926469587156,"Endo-->NK[LR1/LR2/LR3/LR5/LR6] | NK-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Macrophage->CD8","+,+",2,1,0.00861259916981711,"Tumor-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12] | Macrophage-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->Treg->NK","-,-",2,1,0.00859100085291513,"CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6] | Treg-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->NK->CD8","-,-",2,1,0.00851346887857979,"CD4conv-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->CD4conv->Treg","-,-",2,1,0.00849596214411206,"CAF-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->CD4conv->Macrophage","-,-",2,1,0.00848758844266222,"CAF-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->NK->Treg","-,-",2,1,0.00845993501109869,"CD4conv-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD8->CD4conv","+,+",2,1,0.00844369956128552,"Tumor-+>CD8[LR7/LR8/LR9/LR10/LR11/LR12] | CD8-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->NK->Macrophage","-,-",2,1,0.00843869675937717,"Bcell-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->Macrophage->NK","-,-",2,1,0.00843013283089047,"Tumor-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->NK[LR1/LR2/LR3/LR5/LR6]"
"CAF->NK->Macrophage","-,-",2,1,0.00840036327310261,"CAF-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD4conv->Treg","-,-",2,1,0.00838046985609669,"Endo-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"Endo->CD4conv->Macrophage","-,-",2,1,0.0083722099849492,"Endo-->CD4conv[LR1/LR2/LR3/LR5/LR6] | CD4conv-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD4conv->CD8","-,-",2,1,0.00836614702292046,"Tumor-->CD4conv[LR1/LR2/LR3/LR4/LR5/LR6] | CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->Macrophage->CD4conv","-,-",2,1,0.00835018110648999,"Bcell-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->CD4conv[LR1/LR2/LR3/LR5/LR6]"
"CD8->CD4conv->Macrophage","+,+",2,1,0.00830202354253427,"CD8-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->CD4conv->Macrophage","+,+",2,1,0.00828004496028528,"Bcell-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->NK->CD8","-,-",2,1,0.00821918387124584,"NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD8->NK","-,-",2,1,0.00820376278925306,"Macrophage-->CD8[LR1/LR2/LR3/LR5/LR6] | CD8-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->NK->Treg","-,-",2,1,0.00816750050851303,"NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CD8->CD4conv","+,+",2,1,0.00813952214052327,"NK-+>CD8[LR7/LR8/LR10/LR11/LR12] | CD8-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12]"
"Bcell->NK->NK","-,-",2,1,0.00813351945778689,"Bcell-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"CAF->NK->NK","-,-",2,1,0.00809657226494548,"CAF-->NK[LR1/LR2/LR3/LR4/LR5/LR6] | NK-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"Bcell->CD8->Macrophage","-,-",2,1,0.00809073600696422,"Bcell-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"Macrophage->CD4conv->Treg","+,+",2,1,0.00805904045969809,"Macrophage-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>Treg[LR7/LR8/LR9/LR10/LR11/LR12]"
"CD4conv->CD8->CD8","-,-",2,1,0.00800416601087077,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"Tumor->CD4conv->Macrophage","+,+",2,1,0.00794184505259178,"Tumor-+>CD4conv[LR7/LR8/LR9/LR10/LR11/LR12] | CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"NK->Macrophage->Treg","-,-",2,1,0.00793874420330722,"NK-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6] | Macrophage-->Treg[LR1/LR2/LR3/LR5/LR6]"
"Tumor->CD8->NK","-,-",2,1,0.00790580087251988,"Tumor-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->NK[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CD8->CD8","-,-",2,1,0.00786459872624354,"NK-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->CD8[LR1/LR2/LR3/LR4/LR5/LR6]"
"NK->CD4conv->Macrophage","+,+",2,1,0.00784226361495258,"NK-+>CD4conv[LR7/LR8/LR10/LR11/LR12] | CD4conv-+>Macrophage[LR7/LR8/LR9/LR10/LR11/LR12]"
"Treg->CD8->Macrophage","-,-",2,1,0.00783743076690468,"Treg-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Macrophage[LR1/LR2/LR3/LR4/LR5/LR6]"
"CD4conv->CD8->Treg","-,-",2,1,0.00780985493003154,"CD4conv-->CD8[LR1/LR2/LR3/LR4/LR5/LR6] | CD8-->Treg[LR1/LR2/LR3/LR4/LR5/LR6]"
